student_id,previous_GPA,attendance_rate,avg_course_grade,avg_course_interest,avg_job_demand,avg_risk,n_courses,domain_cnt_AI,domain_cnt_Agriculture,domain_cnt_Cybersecurity,domain_cnt_Data Science,domain_cnt_Electrical,domain_cnt_Energy,domain_cnt_Ethics,domain_cnt_Finance,domain_cnt_Healthcare,domain_cnt_Law,domain_cnt_Management,domain_cnt_Mechanical,domain_cnt_Networking,domain_cnt_Software Engineering,domain_cnt_Tourism,chosen_specialization
S01412,0.5912162162162162,0.9423076923076924,70.8,0.76375,0.49953358208955223,0.3009375,28,2,5,2,4,6,1,0,2,0,3,1,1,2,2,1,Renewable Energy
S01413,0.34797297297297286,0.6346153846153848,49.370370370370374,0.8,0.5245992260917633,0.48962962962962964,25,0,2,2,2,2,1,1,2,1,7,2,0,3,1,1,Mechanical Engineering
S01414,0.695945945945946,0.7884615384615385,78.308,0.7336,0.5164179104477611,0.22080000000000002,22,1,4,1,2,0,3,1,4,1,1,1,0,4,0,2,Data Science
S01415,0.5777027027027026,0.7115384615384615,68.63703703703703,0.7192592592592594,0.5693753454947484,0.307037037037037,26,1,2,3,2,0,4,0,2,0,4,3,2,1,1,2,Cybersecurity
S01416,0.2432432432432432,0.5769230769230771,43.28529411764706,0.6655882352941176,0.5149253731343283,0.5632352941176471,31,1,3,2,1,1,5,0,0,0,5,4,3,3,2,4,Computer Science
S01417,0.739864864864865,0.5192307692307692,82.0391304347826,0.8156521739130436,0.6035042180402336,0.1930434782608696,20,1,0,0,1,1,4,0,2,4,1,0,0,5,0,4,Medicine
S01418,0.6722972972972971,0.7884615384615385,76.89999999999999,0.7272727272727273,0.5748530076888285,0.2384848484848485,30,2,3,0,2,1,5,2,2,5,4,1,1,4,1,0,Computer Science
S01419,0.6047297297297296,0.75,70.225,0.7575,0.5677860696517413,0.29875,22,1,0,0,3,1,1,1,3,2,3,5,0,2,1,1,Law
S01420,0.4999999999999999,0.6730769230769231,63.08787878787879,0.8024242424242425,0.6576209859791948,0.36818181818181817,31,1,0,4,6,0,2,1,1,2,4,2,1,4,4,1,Mechanical Engineering
S01421,0.7668918918918919,0.75,80.05199999999999,0.74,0.5826865671641791,0.1636,25,0,1,2,2,0,0,2,2,3,2,2,0,6,2,1,Tourism and Hospitality
S01422,0.564189189189189,0.75,68.7346153846154,0.7461538461538461,0.592422502870264,0.3226923076923077,24,1,1,2,0,2,2,2,3,5,1,1,0,1,3,2,Data Science
S01423,0.7837837837837838,0.3269230769230771,82.65185185185184,0.7625925925925926,0.5771144278606966,0.17296296296296296,24,2,3,3,4,2,4,1,0,0,3,0,2,3,0,0,Finance
S01424,0.8581081081081081,0.6538461538461537,89.59032258064516,0.7767741935483871,0.5941261434761675,0.1,30,2,4,1,5,1,3,0,2,1,2,2,1,4,3,0,Information Technology
S01425,0.7331081081081081,0.9423076923076924,81.85600000000001,0.7172,0.497910447761194,0.20800000000000002,23,0,4,1,1,2,0,2,2,1,2,2,0,3,3,2,Agriculture
S01426,0.429054054054054,0.5769230769230771,55.95789473684211,0.7142105263157895,0.6182246661429693,0.4126315789473684,17,2,1,1,0,2,2,0,0,3,2,1,1,1,2,1,Law
S01427,0.6148648648648647,0.5576923076923077,69.31666666666666,0.7804166666666666,0.5603233830845771,0.28875,24,0,4,2,2,0,1,0,1,4,0,2,1,5,2,0,Information Technology
S01428,0.9560810810810813,0.5384615384615385,92.90333333333334,0.6956666666666667,0.5582089552238806,0.043666666666666666,29,3,2,1,3,2,2,2,2,3,5,1,0,4,0,0,Agriculture
S01429,0.5675675675675675,0.75,69.24090909090908,0.7736363636363636,0.5922659430122116,0.315,20,0,3,1,2,1,6,1,2,1,1,0,0,3,1,0,Medicine
S01430,0.4594594594594593,0.6346153846153848,63.3551724137931,0.7386206896551725,0.4904786412763767,0.3910344827586207,28,3,4,1,0,4,1,0,4,3,2,3,0,2,0,2,Computer Science
S01431,0.7162162162162162,0.6538461538461537,79.31666666666666,0.7526666666666667,0.544278606965174,0.20866666666666667,28,2,4,0,1,1,1,0,4,3,5,1,2,3,3,0,Mechanical Engineering
S01432,0.6452702702702702,0.6153846153846154,74.24848484848485,0.7848484848484848,0.6200814111261873,0.27,30,3,1,0,4,1,2,1,2,5,4,3,1,2,2,2,Nursing
S01433,0.4054054054054054,0.7692307692307692,53.784375,0.7321875,0.5615671641791045,0.439375,31,0,5,1,5,2,2,1,1,3,3,1,0,4,2,2,Agriculture
S01434,0.9594594594594594,0.7115384615384615,95.25999999999999,0.7311428571428571,0.5970149253731343,0.031714285714285716,35,3,2,0,3,2,5,2,2,2,3,3,0,4,1,3,Tourism and Hospitality
S01435,0.6993243243243243,0.8461538461538463,77.63076923076923,0.7707692307692308,0.5499425947187141,0.21346153846153845,26,2,2,1,1,2,4,1,2,1,1,1,2,1,2,3,Computer Science
S01436,0.4493243243243243,1.0,58.71851851851852,0.6833333333333333,0.6158098396904367,0.39814814814814814,25,1,2,1,3,2,5,1,1,5,1,0,0,3,2,0,Tourism and Hospitality
S01437,0.695945945945946,1.0,77.27804878048781,0.7453658536585366,0.5435020021842009,0.23390243902439023,38,1,5,2,3,2,7,0,2,2,4,3,2,7,0,1,Business Management
S01438,0.5371621621621621,1.0,65.52307692307691,0.7165384615384615,0.5252583237657864,0.35807692307692307,23,2,4,2,1,1,1,2,1,2,2,2,0,1,2,3,Information Technology
S01439,0.7939189189189189,0.8269230769230771,81.23,0.7733333333333333,0.545771144278607,0.13333333333333333,29,1,1,1,2,3,5,0,1,4,4,3,2,1,1,1,Cybersecurity
S01440,0.7027027027027029,0.6730769230769231,76.22380952380952,0.8061904761904761,0.4790334044065387,0.21142857142857144,20,0,1,0,1,2,1,1,0,1,3,4,2,3,2,0,Tourism and Hospitality
S01441,0.8648648648648648,0.7307692307692308,87.6952380952381,0.7466666666666667,0.6325515280739161,0.09095238095238095,18,1,0,1,0,3,2,0,4,3,2,1,1,0,3,0,Data Science
S01442,0.3310810810810811,0.5,49.65925925925926,0.7237037037037036,0.6246545052515202,0.5059259259259259,25,0,1,1,3,1,4,1,1,5,4,0,0,1,4,1,Business Management
S01443,0.6317567567567569,0.7692307692307692,75.13333333333333,0.652962962962963,0.5621890547263682,0.2714814814814815,26,1,0,2,1,2,2,2,0,1,3,3,4,1,4,1,Agriculture
S01444,0.6520270270270272,0.9423076923076925,80.11052631578947,0.6831578947368421,0.5443833464257659,0.2636842105263158,18,0,1,0,2,4,1,2,4,2,1,1,0,1,0,0,Mechanical Engineering
S01445,0.3310810810810811,0.7307692307692308,47.94583333333333,0.7283333333333334,0.5441542288557214,0.48666666666666664,22,0,3,3,1,1,2,1,3,1,1,2,2,2,0,2,Artificial Intelligence
S01446,0.3547297297297296,0.8653846153846153,51.70434782608696,0.6804347826086957,0.5743024010382868,0.4773913043478261,23,1,2,1,3,1,2,1,2,2,1,3,1,3,0,0,Data Science
S01447,0.6452702702702702,0.7884615384615385,71.55882352941177,0.7535294117647059,0.5320456540825285,0.2647058823529412,17,0,1,0,2,3,2,1,2,1,1,0,0,1,2,1,Law
S01448,0.5168918918918919,0.9615384615384616,62.711999999999996,0.74,0.5659701492537313,0.358,25,1,3,3,2,4,0,0,1,2,1,1,1,4,1,1,Artificial Intelligence
S01449,0.8378378378378379,0.8269230769230771,86.97096774193548,0.7409677419354839,0.5392392874337987,0.11032258064516129,26,0,3,3,1,3,4,2,3,4,1,1,0,3,2,1,Electrical Engineering
S01450,0.6418918918918919,0.8269230769230771,71.62608695652175,0.7391304347826086,0.573004542504867,0.26521739130434785,23,0,2,2,3,1,5,0,1,1,2,2,1,1,1,1,Law
S01451,0.5439189189189189,0.8846153846153846,64.33235294117648,0.7473529411764706,0.5465320456540825,0.33735294117647063,31,2,4,3,3,2,5,1,0,4,1,2,2,4,0,1,Tourism and Hospitality
S01452,0.939189189189189,0.9230769230769227,95.12758620689655,0.6693103448275862,0.6387030365414307,0.03517241379310345,26,2,2,1,3,1,4,0,0,5,4,1,1,3,1,1,Business Management
S01453,0.5405405405405406,0.7884615384615385,67.13461538461539,0.7311538461538463,0.6044776119402985,0.3396153846153846,24,1,1,1,3,3,2,1,4,2,1,2,0,2,3,0,Law
S01454,0.4425675675675676,0.8269230769230772,58.01428571428571,0.7028571428571428,0.5543710021321961,0.42,14,1,1,1,0,2,2,2,0,1,0,1,0,1,1,1,Medicine
S01455,0.7398648648648648,0.3461538461538462,80.48275862068965,0.6910344827586207,0.5321667524446732,0.1931034482758621,27,1,0,1,2,2,2,6,1,2,1,1,0,8,0,2,Agriculture
S01456,0.4662162162162162,0.6538461538461537,61.440909090909095,0.7022727272727273,0.5420624151967435,0.40954545454545455,22,0,1,0,2,3,2,0,1,3,1,4,1,1,1,2,Information Technology
S01457,0.6114864864864864,0.4807692307692308,67.02727272727272,0.7786363636363636,0.5759837177747625,0.29090909090909095,21,3,1,2,1,1,1,2,1,1,3,1,0,3,2,0,Renewable Energy
S01458,0.7263513513513513,0.7692307692307692,77.97586206896553,0.7082758620689655,0.5630468347915594,0.21689655172413794,24,1,0,0,3,2,1,2,0,4,4,3,1,5,2,1,Law
S01459,0.6283783783783783,0.5576923076923077,73.72916666666667,0.7345833333333333,0.6169154228855721,0.25916666666666666,24,2,1,2,2,1,1,0,2,5,1,1,2,3,1,0,Electrical Engineering
S01460,0.8378378378378379,1.0,89.76875,0.6875,0.5401119402985075,0.115625,15,0,2,1,1,1,0,2,2,1,1,0,0,2,3,0,Mechanical Engineering
S01461,0.5810810810810809,0.5961538461538463,67.18888888888888,0.7940740740740742,0.5201768933112217,0.31074074074074076,27,0,3,3,5,1,0,4,1,3,1,3,2,1,0,0,Cybersecurity
S01462,0.7466216216216217,0.6346153846153848,83.60000000000001,0.7241379310344828,0.5362840967575914,0.18655172413793103,25,0,2,2,1,2,4,4,2,1,3,2,3,1,1,1,Nursing
S01463,0.6385135135135136,0.8461538461538463,73.74782608695652,0.7086956521739131,0.581440622972096,0.2773913043478261,22,2,2,3,3,1,1,0,2,1,2,1,1,1,0,3,Law
S01464,0.3412162162162161,0.9615384615384616,52.83599999999999,0.7440000000000001,0.568955223880597,0.4768,24,0,2,2,1,0,3,1,2,3,1,1,2,4,1,2,Mechanical Engineering
S01465,0.6756756756756757,0.6346153846153848,78.08888888888889,0.7944444444444445,0.5530679933665008,0.2544444444444445,18,2,1,0,0,1,1,1,0,0,3,1,2,3,3,0,Information Technology
S01466,0.6486486486486487,0.7115384615384615,72.30285714285714,0.7731428571428571,0.5518123667377398,0.2517142857142857,35,1,3,1,3,1,4,2,2,3,4,3,0,2,3,3,Computer Science
S01467,0.3682432432432431,1.0,54.87222222222223,0.7483333333333334,0.6069651741293532,0.46444444444444444,18,0,1,1,3,0,3,1,1,0,2,1,1,2,2,0,Law
S01468,0.6689189189189189,0.7884615384615385,77.84444444444445,0.7603703703703704,0.5627418463239359,0.2544444444444445,23,1,1,2,2,3,3,2,1,1,3,3,1,1,2,1,Law
S01469,0.8243243243243243,0.5192307692307692,86.4470588235294,0.7479411764705882,0.5996488147497805,0.11735294117647059,34,2,1,2,1,2,4,0,3,2,2,5,2,1,4,3,Cybersecurity
S01470,0.7432432432432434,0.6538461538461537,80.016,0.7152,0.5594029850746268,0.18719999999999998,23,2,3,2,3,0,1,1,1,1,0,2,2,1,3,3,Nursing
S01471,0.804054054054054,0.3076923076923077,83.59615384615384,0.7553846153846154,0.5562571756601608,0.15000000000000002,25,0,3,1,3,2,1,1,1,1,2,2,0,5,4,0,Renewable Energy
S01472,0.6452702702702702,0.5961538461538463,74.42777777777778,0.7174999999999999,0.5630182421227198,0.26083333333333336,32,3,2,0,2,0,3,2,0,1,4,6,1,7,5,0,Renewable Energy
S01473,0.7364864864864867,0.8076923076923076,83.03703703703704,0.7118518518518518,0.5815367606412382,0.20185185185185187,26,0,1,6,3,2,0,3,0,2,3,1,2,2,0,2,Renewable Energy
S01474,0.5439189189189189,0.5769230769230771,65.65333333333334,0.67,0.6139303482587065,0.35733333333333334,15,2,0,0,1,1,2,0,1,2,3,0,0,3,0,0,Electrical Engineering
S01475,0.6418918918918919,0.5384615384615385,71.38846153846154,0.7726923076923077,0.5522388059701492,0.25961538461538464,25,1,2,0,2,5,1,0,3,0,0,3,0,7,1,1,Cybersecurity
S01476,0.804054054054054,0.6346153846153848,84.82916666666667,0.7975,0.5441542288557214,0.15083333333333335,23,1,2,0,2,1,2,2,4,2,1,0,1,1,3,2,Cybersecurity
S01477,0.17229729729729729,0.6346153846153848,37.936,0.7736,0.5319402985074627,0.6072,24,0,3,2,2,1,2,1,1,0,2,1,2,3,4,1,Renewable Energy
S01478,0.4864864864864864,0.4038461538461537,60.975,0.755,0.4676616915422885,0.38166666666666665,12,0,1,0,1,0,0,0,2,1,2,2,0,2,1,0,Finance
S01479,0.4527027027027026,0.7307692307692308,61.49166666666667,0.7191666666666667,0.5634328358208954,0.40166666666666667,22,1,2,2,2,1,2,0,2,3,2,1,0,6,0,0,Medicine
S01480,0.885135135135135,0.7692307692307692,92.14193548387097,0.7280645161290322,0.5349061145883486,0.07064516129032258,29,1,2,1,4,3,1,1,2,4,2,2,2,4,0,2,Business Management
S01481,0.5608108108108107,0.8076923076923077,67.56538461538462,0.7592307692307692,0.5579793340987371,0.3330769230769231,26,1,1,3,2,1,0,3,1,1,3,2,3,3,2,0,Artificial Intelligence
S01482,0.5844594594594594,0.5769230769230771,70.656,0.7584000000000001,0.5844776119402985,0.3084,23,1,1,0,1,4,3,0,2,5,3,0,0,0,2,3,Medicine
S01483,0.4662162162162162,0.3653846153846154,60.60526315789474,0.7010526315789474,0.4422623723487824,0.3957894736842105,17,0,4,0,1,3,1,0,0,1,4,3,0,0,2,0,Computer Science
S01484,0.597972972972973,0.75,69.65238095238095,0.6890476190476191,0.5600568585643212,0.2976190476190476,21,1,0,0,2,1,1,0,3,3,2,0,2,3,0,3,Computer Science
S01485,0.6452702702702702,0.6346153846153848,71.96249999999999,0.7312500000000001,0.5814676616915423,0.2683333333333333,24,2,2,1,2,1,2,0,2,1,2,2,3,0,3,1,Computer Science
S01486,0.5033783783783783,0.8269230769230772,62.838095238095235,0.741904761904762,0.5778251599147122,0.36809523809523814,20,1,2,1,3,1,2,2,1,2,2,1,0,1,1,1,Artificial Intelligence
S01487,0.4391891891891891,0.8653846153846153,57.68260869565218,0.7265217391304348,0.6216742375081116,0.401304347826087,23,3,1,1,1,0,2,2,4,2,3,0,0,2,2,0,Mechanical Engineering
S01488,0.4932432432432431,0.5576923076923077,61.419999999999995,0.7513333333333333,0.5880597014925374,0.39866666666666667,15,0,1,2,0,1,2,2,1,1,2,1,0,0,2,0,Business Management
S01489,0.4155405405405405,0.6153846153846154,56.095000000000006,0.658,0.5746268656716418,0.44299999999999995,20,1,0,2,2,1,0,2,2,2,0,2,1,4,1,0,Finance
S01490,0.8277027027027029,0.8076923076923077,87.67931034482758,0.7034482758620689,0.5537828100874936,0.12724137931034482,26,3,0,1,1,1,2,1,3,3,2,5,2,4,0,1,Nursing
S01491,0.827702702702703,0.8076923076923078,88.3875,0.7708333333333334,0.5410447761194029,0.12541666666666665,22,2,2,2,1,3,0,1,2,2,1,1,2,1,0,4,Information Technology
S01492,0.4763513513513513,0.6538461538461537,63.52173913043478,0.6930434782608695,0.4938351719662557,0.38,23,1,2,0,2,2,1,1,4,1,1,3,1,1,1,2,Agriculture
S01493,0.5304054054054053,0.9615384615384616,64.27586206896552,0.7668965517241378,0.546062789500772,0.33413793103448275,27,0,3,2,3,2,1,1,1,3,4,2,1,4,1,1,Tourism and Hospitality
S01494,0.45945945945945943,0.8846153846153846,59.97727272727273,0.8418181818181818,0.5997286295793759,0.41409090909090907,21,1,0,3,1,0,1,1,3,3,1,3,0,3,0,2,Computer Science
S01495,0.8141891891891893,1.0,85.11923076923077,0.7346153846153847,0.5493685419058553,0.13730769230769233,26,1,3,2,2,1,1,1,2,2,5,1,0,1,2,2,Cybersecurity
S01496,0.5945945945945945,0.8461538461538463,68.69130434782608,0.7652173913043478,0.5645684620376379,0.31913043478260866,23,2,0,2,2,2,3,3,0,1,3,3,0,0,1,1,Law
S01497,1.0,0.5961538461538463,94.96875,0.7596875,0.570429104477612,0.012812500000000001,30,4,3,3,1,6,4,2,1,0,3,1,0,1,1,2,Artificial Intelligence
S01498,0.402027027027027,0.3461538461538462,55.8551724137931,0.7558620689655172,0.5769428718476582,0.4386206896551724,25,1,1,2,3,1,3,1,4,2,2,3,0,2,2,2,Finance
S01499,0.7837837837837838,0.3461538461538462,84.59473684210526,0.8700000000000001,0.5545954438334642,0.17210526315789473,18,1,2,2,2,1,3,1,2,1,1,0,1,1,0,1,Business Management
S01500,0.597972972972973,0.7884615384615385,73.61666666666666,0.7383333333333333,0.5265339966832504,0.3011111111111111,17,2,1,0,0,2,1,1,3,0,2,2,2,2,0,0,Business Management
S01501,0.6925675675675675,0.7884615384615385,78.056,0.6992,0.5438805970149254,0.22240000000000001,25,2,3,1,0,1,1,3,0,4,2,1,1,3,1,2,Law
S01502,0.6993243243243242,0.9615384615384616,77.89166666666667,0.6791666666666667,0.5273631840796019,0.22708333333333333,21,1,5,0,2,2,1,1,2,1,3,2,0,2,2,0,Computer Science
S01503,0.49999999999999983,0.5769230769230771,61.62,0.716,0.5677611940298507,0.376,25,2,2,0,1,1,4,0,0,3,3,3,0,3,0,3,Electrical Engineering
S01504,0.5304054054054053,0.8653846153846154,65.82631578947368,0.7078947368421052,0.5781618224666142,0.3684210526315789,16,0,2,3,2,1,1,0,1,1,2,0,1,4,0,1,Agriculture
S01505,0.8141891891891893,0.8076923076923077,81.4,0.7785,0.5723880597014925,0.1355,17,3,2,0,0,2,5,2,1,1,0,0,1,2,0,1,Medicine
S01506,0.8614864864864863,0.4807692307692308,90.54347826086956,0.74,0.5710577547047372,0.10434782608695652,22,2,1,1,3,0,1,0,2,2,3,1,0,2,2,3,Finance
S01507,0.9425675675675677,1.0,90.20714285714287,0.6792857142857143,0.4872068230277185,0.05285714285714286,14,0,3,1,0,0,0,0,1,1,1,4,1,1,1,0,Renewable Energy
S01508,0.7871621621621623,1.0,84.23333333333333,0.745925925925926,0.5649530127142067,0.14333333333333334,26,0,2,3,1,2,1,3,1,2,2,4,0,2,4,0,Information Technology
S01509,0.3817567567567567,0.6153846153846154,50.97727272727273,0.7736363636363636,0.5909090909090909,0.4495454545454546,22,0,0,1,2,1,4,1,3,0,1,1,1,5,1,1,Business Management
S01510,0.5371621621621621,0.8461538461538463,61.66956521739131,0.7556521739130434,0.5697598961713173,0.3547826086956522,22,0,2,2,1,1,1,0,1,2,3,1,3,3,3,0,Information Technology
S01511,0.48310810810810817,0.8653846153846155,61.34285714285714,0.74,0.5479744136460554,0.36464285714285716,27,0,3,0,1,2,5,0,1,3,3,2,2,2,4,0,Data Science
S01512,0.8952702702702702,0.8461538461538463,90.75925925925925,0.7522222222222221,0.5063571033720288,0.08296296296296297,24,0,3,3,0,4,0,0,2,1,2,3,0,3,4,2,Mechanical Engineering
S01513,0.7094594594594594,0.5192307692307692,80.65714285714286,0.7138095238095238,0.5110163468372424,0.21285714285714286,19,0,2,0,2,5,1,0,0,2,5,0,0,4,0,0,Finance
S01514,0.5202702702702702,0.9423076923076924,66.41250000000001,0.7445833333333334,0.5541044776119403,0.35541666666666666,23,2,1,1,1,2,4,0,3,1,2,1,1,1,0,4,Cybersecurity
S01515,0.7939189189189187,0.7115384615384615,81.97142857142856,0.7496428571428572,0.5676972281449894,0.15071428571428572,26,3,1,2,3,1,0,2,0,1,5,0,2,3,3,2,Medicine
S01516,0.5912162162162162,0.3269230769230771,68.72272727272728,0.7622727272727272,0.6078697421981004,0.2918181818181818,22,1,0,2,1,2,2,0,0,3,2,1,3,3,2,0,Information Technology
S01517,0.4797297297297296,1.0,63.46774193548387,0.8099999999999999,0.530091478093404,0.39806451612903226,27,1,0,0,0,1,2,2,2,6,3,2,2,4,1,5,Electrical Engineering
S01518,0.44594594594594594,0.75,58.130434782608695,0.7678260869565218,0.5463984425697599,0.40304347826086956,23,1,3,2,1,0,3,0,1,0,8,1,0,1,1,1,Mechanical Engineering
S01519,0.8310810810810811,0.4615384615384614,87.79629629629629,0.6922222222222223,0.5749032614704257,0.10851851851851853,25,2,2,2,2,0,1,4,1,2,1,3,3,1,3,0,Law
S01520,0.6925675675675675,0.8846153846153846,75.30625,0.826875,0.5401119402985075,0.22312500000000002,16,1,1,1,0,0,1,0,3,1,3,2,1,1,1,0,Mechanical Engineering
S01521,0.6655405405405406,1.0,72.925,0.7479166666666667,0.5093283582089552,0.23458333333333334,23,1,2,0,0,1,2,2,5,1,3,0,2,3,2,0,Business Management
S01522,0.3817567567567567,0.9230769230769228,53.343333333333334,0.7166666666666667,0.599502487562189,0.4686666666666667,27,4,3,3,1,5,1,1,1,4,1,0,1,3,1,1,Mechanical Engineering
S01523,0.6317567567567568,0.8653846153846154,70.40384615384616,0.7123076923076923,0.5671641791044776,0.24730769230769228,24,0,1,2,3,1,2,2,1,2,4,0,1,4,1,2,Tourism and Hospitality
S01524,0.7364864864864866,0.5769230769230771,74.992,0.7659999999999999,0.6011940298507462,0.1888,24,3,1,2,2,0,2,0,0,1,0,5,2,2,3,2,Cybersecurity
S01525,0.6993243243243243,0.3461538461538462,76.66363636363636,0.82,0.5624151967435549,0.22818181818181815,20,0,1,1,2,2,1,1,4,3,1,1,0,4,0,1,Artificial Intelligence
S01526,0.7635135135135134,0.7692307692307692,81.65862068965517,0.6741379310344828,0.5656201749871334,0.17758620689655175,24,0,3,3,2,1,2,1,0,3,2,2,0,6,4,0,Law
S01527,0.7702702702702702,0.9230769230769228,82.78333333333333,0.7406666666666666,0.5233830845771145,0.16966666666666666,27,2,3,1,1,2,3,1,1,2,1,1,4,6,1,1,Information Technology
S01528,0.722972972972973,0.7307692307692308,79.81785714285715,0.7367857142857143,0.5650319829424306,0.20214285714285715,26,1,2,1,5,0,4,0,3,2,3,2,2,0,1,2,Information Technology
S01529,0.5135135135135136,0.5769230769230771,65.8,0.7711538461538462,0.6630309988518944,0.3646153846153846,25,2,0,2,4,1,1,0,2,6,3,1,0,2,1,1,Cybersecurity
S01530,0.8614864864864864,0.9807692307692308,90.92068965517241,0.6937931034482759,0.5434894493051982,0.10241379310344828,27,2,1,2,0,1,2,2,3,1,3,5,2,4,1,0,Agriculture
S01531,0.6216216216216215,0.7115384615384615,71.65294117647058,0.7202941176470588,0.5478489903424056,0.2788235294117647,33,1,3,3,1,3,4,3,4,3,1,3,1,3,1,0,Tourism and Hospitality
S01532,0.5101351351351351,0.9423076923076924,66.01538461538462,0.7426923076923077,0.6354764638346727,0.3484615384615385,23,3,2,1,4,0,3,1,0,4,1,2,2,1,1,1,Nursing
S01533,0.7736486486486487,1.0,84.89333333333335,0.6833333333333333,0.5383084577114428,0.177,26,2,5,0,2,3,3,1,1,1,1,1,1,3,4,2,Renewable Energy
S01534,0.5135135135135136,0.6346153846153848,63.4,0.7735294117647059,0.4828797190517998,0.3235294117647059,16,1,2,1,1,1,0,1,0,1,1,3,0,1,2,2,Renewable Energy
S01535,0.7027027027027029,0.8269230769230771,76.612,0.7487999999999999,0.5307462686567164,0.22519999999999998,24,1,2,0,1,0,3,2,3,1,3,0,3,2,3,1,Artificial Intelligence
S01536,0.625,0.5384615384615385,71.12857142857143,0.719047619047619,0.6432125088841507,0.2804761904761905,18,3,2,3,2,1,2,1,0,2,1,2,0,2,0,0,Tourism and Hospitality
S01537,0.8108108108108107,0.8461538461538463,85.065625,0.784375,0.5102611940298507,0.1475,28,1,4,1,2,0,2,1,1,3,2,4,0,5,2,4,Tourism and Hospitality
S01538,0.5067567567567568,0.9807692307692308,67.52380952380952,0.7147619047619047,0.6538734896943852,0.3838095238095238,20,0,0,1,4,1,6,0,0,0,2,1,0,2,3,1,Mechanical Engineering
S01539,0.8614864864864864,0.7307692307692308,92.25185185185185,0.768888888888889,0.5699281370923162,0.10740740740740741,23,1,2,0,2,2,4,0,1,5,2,2,1,5,0,0,Law
S01540,0.6756756756756757,0.8269230769230771,74.42631578947368,0.8131578947368421,0.631578947368421,0.22842105263157894,18,0,1,0,5,0,4,0,1,2,2,2,0,1,1,0,Electrical Engineering
S01541,0.5168918918918919,0.7115384615384615,66.35909090909091,0.7331818181818182,0.5773405698778833,0.3513636363636364,22,0,0,2,2,1,1,0,2,3,1,5,1,2,1,1,Agriculture
S01542,0.2972972972972972,0.8846153846153846,45.583999999999996,0.7328,0.5050746268656716,0.506,25,1,1,1,3,2,0,1,3,1,1,3,1,2,2,3,Renewable Energy
S01543,0.3986486486486486,1.0,59.539130434782614,0.7343478260869566,0.5879299156391953,0.44782608695652176,21,1,0,1,2,3,2,2,2,0,1,2,0,3,1,3,Nursing
S01544,0.6047297297297296,0.6730769230769231,72.55263157894737,0.7478947368421053,0.5035349567949725,0.3026315789473684,19,0,3,1,1,3,0,0,2,0,3,0,2,3,1,0,Computer Science
